c_label,collection_type,island,species_id,pcr_positive,worms_on_sample,longitude,latitude,multiple_type
C-0776,C. briggsae,Kauai,C. briggsae,1,Yes,-159.425986,22.081653,no
C-0781,C. briggsae,Kauai,C. briggsae,1,Yes,-159.425939,22.081617,no
C-0789,C. briggsae,Kauai,C. briggsae,1,Yes,-159.426483,22.08825,no
C-0790,C. briggsae,Kauai,C. briggsae,1,Yes,-159.435306,22.092822,no
C-0799,C. briggsae,Kauai,C. briggsae,1,Yes,-159.432608,22.092503,no
C-0800,C. briggsae,Kauai,C. briggsae,1,Yes,-159.430719,22.090819,no
C-0846,C. briggsae,Kauai,C. briggsae,1,Yes,-159.391639,22.103675,yes
C-0878,C. briggsae,Kauai,C. briggsae,1,Yes,-159.475083,22.200642,yes
C-0905,C. briggsae,Maui,C. briggsae,1,Yes,-156.119866,20.814052,no
C-0913,C. briggsae,Maui,C. briggsae,1,Yes,-156.013981,20.782559,yes
C-0921,C. briggsae,Kauai,C. briggsae,1,Yes,-159.478553,22.194403,no
C-0929,C. briggsae,Kauai,C. briggsae,1,Yes,-159.387944,22.085408,no
C-0935,C. briggsae,Kauai,C. briggsae,1,Yes,-159.387978,22.085358,no
C-0949,C. briggsae,Kauai,C. briggsae,1,Yes,-159.387939,22.085392,no
C-0957,C. briggsae,Kauai,C. briggsae,1,Yes,-159.390156,22.085628,yes
C-0958,C. briggsae,Kauai,C. briggsae,1,Yes,-159.478608,22.194383,no
C-0964,C. briggsae,Kauai,C. briggsae,1,Yes,-159.478775,22.193694,no
C-0982,C. briggsae,Kauai,C. briggsae,1,Yes,-159.4786,22.194408,no
C-1000,C. briggsae,Kauai,C. briggsae,1,Yes,-159.478597,22.194356,no
C-1002,C. briggsae,Kauai,C. briggsae,1,Yes,-159.478603,22.194392,no
C-1004,C. briggsae,Kauai,C. briggsae,1,Yes,-159.478572,22.194347,no
C-1018,C. briggsae,Kauai,C. briggsae,1,Yes,-159.387858,22.085422,yes
C-1019,C. briggsae,Kauai,C. briggsae,1,Yes,-159.384628,22.083342,yes
C-1026,C. briggsae,Kauai,C. briggsae,1,Yes,-159.427908,22.086911,no
C-1029,C. briggsae,Kauai,C. briggsae,1,Yes,-159.435428,22.092808,yes
C-1031,C. briggsae,Kauai,C. briggsae,1,Yes,-159.427886,22.086925,yes
C-1032,C. briggsae,Kauai,C. briggsae,1,Yes,-159.434733,22.092833,yes
C-1033,C. briggsae,Kauai,C. briggsae,1,Yes,-159.430789,22.091072,yes
C-1041,C. briggsae,Kauai,C. briggsae,1,Yes,-159.425003,22.080256,yes
C-1042,C. briggsae,Kauai,C. briggsae,1,Yes,-159.425411,22.081069,yes
C-1044,C. briggsae,Kauai,C. briggsae,1,Yes,-159.424089,22.079806,no
C-1047,C. briggsae,Kauai,C. briggsae,1,Yes,-159.425036,22.080111,yes
C-1073,C. briggsae,Kauai,C. briggsae,1,Yes,-159.4141394,22.07559746,no
C-1074,C. briggsae,Kauai,C. briggsae,1,Yes,-159.414397,22.07445,no
C-1089,C. briggsae,Kauai,C. briggsae,1,Yes,-159.478614,22.194411,yes
C-1121,C. briggsae,Kauai,C. briggsae,1,Yes,-159.478544,22.194411,no
C-1185,C. briggsae,Maui,C. briggsae,1,Yes,-156.535779,20.948831,no
C-1218,C. briggsae,Maui,C. briggsae,1,Yes,-156.0650423,20.78352803,no
C-1369,C. briggsae,Maui,C. briggsae,1,Yes,-156.337064,20.681872,yes
C-1371,C. briggsae,Maui,C. briggsae,1,Yes,-156.140161,20.840302,no
C-1402,C. briggsae,Maui,C. briggsae,1,Yes,-156.050917,20.66545,no
C-1513,C. briggsae,Maui,C. briggsae,1,Yes,-156.036111,20.675109,yes
C-2527,C. briggsae,Maui,C. briggsae,1,Yes,-156.307192,20.887489,yes
C-2530,C. briggsae,Maui,C. briggsae,1,Yes,-156.069914,20.649719,yes
C-2546,C. briggsae,Maui,C. briggsae,1,Yes,-156.0795,20.6511779,yes
C-2554,C. briggsae,Maui,C. briggsae,1,Yes,-156.104154,20.641086,yes
C-2604,C. briggsae,Maui,C. briggsae,1,Yes,-156.049008,20.664919,yes
C-2609,C. briggsae,Maui,C. briggsae,1,Yes,-156.125259,20.816996,yes
C-2616,C. briggsae,Maui,C. briggsae,1,Yes,-156.137018,20.821986,yes
C-2669,C. briggsae,Big Island,C. briggsae,1,Yes,-155.879514,19.450039,yes
C-2720,C. briggsae,Big Island,C. briggsae,1,Yes,-155.975581,19.6926,yes
C-2735,C. briggsae,Big Island,C. briggsae,1,Yes,-155.969419,19.679214,yes
C-2756,C. briggsae,Big Island,C. briggsae,1,Yes,-155.975908,19.697617,yes
C-2767,C. briggsae,Big Island,C. briggsae,1,Yes,-155.198192,19.951569,yes
C-2772,C. briggsae,Big Island,C. briggsae,1,Yes,-155.198158,19.951597,yes
C-2794,C. briggsae,Big Island,C. briggsae,1,Yes,-155.302697,19.439289,yes
C-2845,C. briggsae,Big Island,C. briggsae,1,Yes,-155.067178,19.589714,yes
C-2849,C. briggsae,Big Island,C. briggsae,1,Yes,-155.067831,19.590736,no
C-2850,C. briggsae,Big Island,C. briggsae,1,Yes,-155.142281,19.900864,no
C-2861,C. briggsae,Big Island,C. briggsae,1,Yes,-155.067986,19.590672,yes
C-2916,C. briggsae,Big Island,C. briggsae,1,Yes,-155.139453,19.905111,no
C-3028,C. briggsae,Big Island,C. briggsae,1,Yes,-155.069467,19.590353,no
C-3031,C. briggsae,Big Island,C. briggsae,1,Yes,-155.069478,19.590397,yes
C-3043,C. briggsae,Big Island,C. briggsae,1,Yes,-155.258481,19.429767,no
C-3093,C. briggsae,Big Island,C. briggsae,1,Yes,-155.068328,19.590633,yes
C-3096,C. briggsae,Big Island,C. briggsae,1,Yes,-155.237044,19.452411,yes
C-3267,C. briggsae,Big Island,C. briggsae,1,Yes,-155.819775,19.120672,no
C-3525,C. briggsae,Big Island,C. briggsae,1,Yes,-155.154286,19.921539,yes
C-0080,C. tropicalis,Oahu,C. tropicalis,1,Yes,-157.779914,21.362625,no
C-0085,C. tropicalis,Oahu,C. tropicalis,1,Yes,-157.799786,21.336056,no
C-0380,C. tropicalis,Maui,C. tropicalis,1,Yes,-156.096654,20.807406,yes
C-0420,C. tropicalis,Maui,C. tropicalis,1,Yes,-156.118573,20.813647,yes
C-0923,C. tropicalis,Kauai,C. tropicalis,1,Yes,-159.478478,22.194578,no
C-0989,C. tropicalis,Kauai,C. tropicalis,1,Yes,-159.367837,22.053952,no
C-1083,C. tropicalis,Kauai,C. tropicalis,1,Yes,-159.478956,22.193317,no
C-1245,C. tropicalis,Maui,C. tropicalis,1,Yes,-156.0650423,20.78352803,no
C-2827,C. tropicalis,Big Island,C. tropicalis,1,Yes,-155.068069,19.589467,yes
C-2857,C. tropicalis,Big Island,C. tropicalis,1,Yes,-155.067906,19.590717,yes
C-2906,C. tropicalis,Big Island,C. tropicalis,1,Yes,-155.140742,19.903431,yes
C-2909,C. tropicalis,Big Island,C. tropicalis,1,Yes,-155.139322,19.905167,yes
C-2915,C. tropicalis,Big Island,C. tropicalis,1,Yes,-155.141275,19.906725,no
C-0029,C. oiwi,Oahu,C. oiwi,1,Yes,-157.799711,21.380456,no
C-0037,C. oiwi,Oahu,C. oiwi,1,Yes,-157.803497,21.380194,yes
C-0047,C. oiwi,Oahu,C. oiwi,1,Yes,-157.799964,21.380372,no
C-0053,C. oiwi,Oahu,C. oiwi,1,Yes,-157.806161,21.351381,no
C-0055,C. oiwi,Oahu,C. oiwi,1,Yes,-157.810183,21.354133,no
C-0065,C. oiwi,Oahu,C. oiwi,1,Yes,-157.805975,21.349858,yes
C-0072,C. oiwi,Oahu,C. oiwi,1,Yes,-157.806033,21.351633,yes
C-0084,C. oiwi,Oahu,C. oiwi,1,Yes,-157.799864,21.336106,no
C-0257,C. oiwi,Kauai,C. oiwi,1,Yes,-159.418808,22.071756,yes
C-0803,C. oiwi,Kauai,C. oiwi,1,Yes,-159.418614,22.071739,no
C-1079,C. oiwi,Kauai,C. oiwi,1,Yes,-159.368211,21.992203,no
C-3533,C. oiwi,Big Island,C. oiwi,1,Yes,-155.154106,19.922528,yes
C-0365,C. elegans,Maui,C. elegans,1,Yes,-156.339758,20.674169,no
C-0736,C. elegans,Molokai,C. elegans,1,Yes,-156.9740559,21.13927631,yes
C-1142,C. elegans,Maui,C. elegans,1,Yes,-156.339189,20.670022,yes
C-1175,C. elegans,Kauai,C. elegans,1,Yes,-159.656428,22.123283,no
C-1329,C. elegans,Maui,C. elegans,1,Yes,-156.338322,20.6762,no
C-1480,C. elegans,Maui,C. elegans,1,Yes,-156.32317,20.741871,yes
C-1489,C. elegans,Maui,C. elegans,1,Yes,-155.7052173,19.92253451,yes
C-2677,C. elegans,Big Island,C. elegans,1,Yes,-155.949572,19.719231,no
C-2805,C. elegans,Big Island,C. elegans,1,Yes,-155.221661,19.424272,no
C-2824,C. elegans,Big Island,C. elegans,1,Yes,-155.441608,20.039858,yes
C-2828,C. elegans,Big Island,C. elegans,1,Yes,-155.441619,20.039869,yes
C-2830,C. elegans,Big Island,C. elegans,1,Yes,-155.441533,20.039822,yes
C-2836,C. elegans,Big Island,C. elegans,1,Yes,-155.441608,20.039875,yes
C-2840,C. elegans,Big Island,C. elegans,1,Yes,-155.441608,20.039878,no
C-2856,C. elegans,Big Island,C. elegans,1,Yes,-155.441556,20.039914,yes
C-2865,C. elegans,Big Island,C. elegans,1,Yes,-155.955839,19.700464,yes
C-2879,C. elegans,Big Island,C. elegans,1,Yes,-155.441644,20.039864,yes
C-2880,C. elegans,Big Island,C. elegans,1,Yes,-155.441492,20.039847,yes
C-3007,C. elegans,Big Island,C. elegans,1,Yes,-155.303825,19.439144,no
C-3058,C. elegans,Big Island,C. elegans,1,Yes,-155.222483,19.423869,no
C-3085,C. elegans,Big Island,C. elegans,1,Yes,-155.222625,19.423975,no
C-3097,C. elegans,Big Island,C. elegans,1,Yes,-155.222478,19.423864,no
C-3114,C. elegans,Big Island,C. elegans,1,Yes,-155.441419,20.039858,no
C-3133,C. elegans,Big Island,C. elegans,1,Yes,-155.438922,20.038831,no
C-3143,C. elegans,Big Island,C. elegans,1,Yes,-155.441542,20.039917,yes
C-3151,C. elegans,Big Island,C. elegans,1,Yes,-155.441531,20.039897,yes
C-3155,C. elegans,Big Island,C. elegans,1,Yes,-155.441503,20.039908,yes
C-3160,C. elegans,Big Island,C. elegans,1,Yes,-155.441408,20.039844,no
C-3164,C. elegans,Big Island,C. elegans,1,Yes,-155.441517,20.039783,no
C-3178,C. elegans,Big Island,C. elegans,1,Yes,-155.438103,20.039656,yes
C-3189,C. elegans,Big Island,C. elegans,1,Yes,-155.441464,20.039869,yes
C-3197,C. elegans,Big Island,C. elegans,1,Yes,-155.441531,20.039886,yes
C-3201,C. elegans,Big Island,C. elegans,1,Yes,-155.441531,20.039869,yes
C-3205,C. elegans,Big Island,C. elegans,1,Yes,-155.441481,20.039783,no
C-3264,C. elegans,Big Island,C. elegans,1,Yes,-155.81845,19.115403,yes
C-3266,C. elegans,Big Island,C. elegans,1,Yes,-155.818386,19.115886,yes
C-3270,C. elegans,Big Island,C. elegans,1,Yes,-155.819336,19.115292,yes
C-3294,C. elegans,Big Island,C. elegans,1,Yes,-155.948525,19.718911,yes
