collection_category,fixed_substrate,isotype,strain,c_label,s_label,worms_on_sample,approximate_number_of_worms,males_observed,latitude,longitude,island,substrate,landscape,sky_view,gridsect,gridsect_number,gridsect_direction,gridsect_radius,substrate_temperature,substrate_moisture,ambient_humidity,ambient_temperature,altitude,date,time,pcr_positive,species_id,photo_url_thumb
Not genotyped,Leaf litter,NA,NA,C-2784,NA,Tracks,NA,NA,20.03685,-155.441828,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,2,A,3,20.6,62,77.9,22.6,691.9940828,2017-08-17,14:07:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2784.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2813,NA,Tracks,NA,NA,19.423789,-155.22245,Big Island,Leaf litter,Rural garden,Partially Obstructed,yes,1,B,3,17.2,78,94,18.5,1117.311688,2017-08-14,07:59:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2813.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2817,NA,Tracks,NA,NA,19.4239,-155.222383,Big Island,Leaf litter,Rural garden,Partially Obstructed,yes,1,D,3,17,68.5,94,18.5,1118.594203,2017-08-14,08:03:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2817.thumb.jpg
Not genotyped,Fruit/nut/veg,NA,NA,C-2824,S-07418,Yes,Few (4-10),no,20.039858,-155.441608,Big Island,Fruit/nut/vegetable,Wild forest,Partially Obstructed,yes,3,E,2,20.6,NA,83.1,22.6,670.8930041,2017-08-17,14:56:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2824.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2828,S-07374,Yes,Some (11-25),no,20.039869,-155.441619,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,F,3,21.2,67.5,84.2,22.6,670.8197674,2017-08-17,14:57:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2828.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2832,S-07381,Yes,Some (11-25),no,20.039844,-155.441644,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,F,2,20.5,69,80.8,22.6,671.333887,2017-08-17,14:58:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2832.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2832,S-07396,Yes,Some (11-25),no,20.039844,-155.441644,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,F,2,20.5,69,80.8,22.6,671.333887,2017-08-17,14:58:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2832.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2844,S-07426,Yes,Few (4-10),no,20.039903,-155.441597,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,C,2,20.9,69,85.2,22.6,670.3394495,2017-08-17,14:54:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2844.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2844,S-07428,Yes,Few (4-10),no,20.039903,-155.441597,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,C,2,20.9,69,85.2,22.6,670.3394495,2017-08-17,14:54:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2844.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2856,S-07363,Yes,Some (11-25),no,20.039914,-155.441556,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,A,2,21.9,69,87.6,21.9,669.971831,2017-08-17,14:51:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2856.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2856,S-07364,Yes,Some (11-25),no,20.039914,-155.441556,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,A,2,21.9,69,87.6,21.9,669.971831,2017-08-17,14:51:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2856.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2868,NA,Tracks,NA,NA,19.423889,-155.222447,Big Island,Leaf litter,Rural garden,Partially Obstructed,yes,1,F,2,15,71.5,94,18.5,1118.400369,2017-08-14,08:08:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2868.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2875,S-07298,Yes,Few (4-10),no,20.039903,-155.441594,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,D,1,21.1,69,83.8,22.6,670.1843318,2017-08-17,14:54:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2875.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2875,S-07303,Yes,Few (4-10),no,20.039903,-155.441594,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,D,1,21.1,69,83.8,22.6,670.1843318,2017-08-17,14:54:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2875.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2879,S-07390,Yes,Few (4-10),no,20.039864,-155.441644,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,E,3,20.5,67,84.2,22.6,671.08125,2017-08-17,14:55:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2879.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2961,NA,Tracks,NA,NA,19.423858,-155.222486,Big Island,Leaf litter,Rural garden,Partially Obstructed,yes,1,D,1,14.6,71.5,94,18.5,1120.500342,2017-08-14,08:03:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2961.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2966,NA,Tracks,NA,NA,19.423908,-155.222497,Big Island,Leaf litter,Rural garden,Partially Obstructed,yes,1,E,2,14.9,71.5,94,18.5,1120.171429,2017-08-14,08:05:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2966.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-2967,NA,Tracks,NA,NA,19.4239,-155.222456,Big Island,Leaf litter,Rural garden,Partially Obstructed,yes,1,E,1,15.2,71.5,94,18.5,1118.995935,2017-08-14,08:05:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2967.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3054,NA,Tracks,NA,NA,19.423831,-155.222364,Big Island,Leaf litter,Rural garden,Partially Obstructed,yes,1,B,2,15.2,71.5,94,18.5,1118.136201,2017-08-14,07:59:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3054.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3059,NA,Tracks,NA,NA,19.423833,-155.222475,Big Island,Leaf litter,Rural garden,Partially Obstructed,yes,1,C,2,15,71.5,94,18.5,1120.646552,2017-08-14,08:01:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3059.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3101,NA,Tracks,NA,NA,19.423869,-155.222458,Big Island,Leaf litter,Agricultural land,Partially Obstructed,yes,1,A,0,17.6,71.5,94,26.944444444444446,1118.421488,2017-08-14,07:53:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3101.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3105,NA,Tracks,NA,NA,19.423853,-155.222481,Big Island,Leaf litter,Rural garden,Partially Obstructed,yes,1,A,2,15.7,71.5,94,18.5,1119.423358,2017-08-14,07:58:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3105.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3122,S-07224,Yes,Few (4-10),no,20.038614,-155.439544,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,A,3,22.5,69,87.1,21.9,660.1563981,2017-08-17,14:50:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3122.thumb.jpg
Not genotyped,Fruit/nut/veg,NA,NA,C-3139,NA,Tracks,NA,NA,20.039906,-155.441503,Big Island,Fruit/nut/vegetable,Wild forest,Partially Obstructed,yes,3,B,1,19.9,NA,83.8,22.6,653.6134969,2017-08-17,14:51:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3139.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3143,S-07639,Yes,Some (11-25),no,20.039917,-155.441542,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,D,2,19.8,68.5,80.9,22.6,655.4961832,2017-08-17,14:55:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3143.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3147,S-07263,Yes,Few (4-10),no,20.039908,-155.441533,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,D,3,18.5,69,79.9,23.3,654.7903226,2017-08-17,14:56:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3147.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3147,S-07318,Yes,Few (4-10),no,20.039908,-155.441533,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,D,3,18.5,69,79.9,23.3,654.7903226,2017-08-17,14:56:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3147.thumb.jpg
Not genotyped,Fruit/nut/veg,NA,NA,C-3155,S-07386,Yes,Some (11-25),no,20.039908,-155.441503,Big Island,Fruit/nut/vegetable,Wild forest,Partially Obstructed,yes,3,B,2,21.5,NA,NA,NA,655.4036697,2017-08-17,14:53:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3155.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3193,S-07337,Yes,Few (4-10),no,20.039886,-155.441525,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,3,E,1,19.5,64.5,76.6,24,651.7148289,2017-08-17,14:56:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3193.thumb.jpg
Not genotyped,Fruit/nut/veg,NA,NA,C-3197,S-07252,Yes,Some (11-25),no,20.039886,-155.441531,Big Island,Fruit/nut/vegetable,Wild forest,Partially Obstructed,yes,3,F,1,19.4,NA,76.5,23.3,651.980315,2017-08-17,14:57:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3197.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3304,S-07678,Yes,Few (4-10),no,20.036883,-155.441736,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,2,E,3,20.3,59,75.5,23.3,674.5319149,2017-08-17,14:11:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3304.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3316,NA,Tracks,NA,NA,20.036897,-155.441756,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,2,C,3,20.3,55,76.2,23.3,675.8018018,2017-08-17,14:09:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3316.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3340,S-07259,Yes,Very Few (1-3),no,20.036878,-155.441781,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,2,B,3,20.7,62,78.9,23.3,679.6333333,2017-08-17,14:08:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3340.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3355,NA,Tracks,NA,NA,20.036864,-155.441744,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,2,F,2,20.3,61.5,74.5,23.3,677.2181818,2017-08-17,14:12:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3355.thumb.jpg
Not genotyped,Leaf litter,NA,NA,C-3359,NA,Tracks,NA,NA,20.036861,-155.44175,Big Island,Leaf litter,Wild forest,Partially Obstructed,yes,2,F,3,20.4,64.5,74.9,23.3,676.5461538,2017-08-17,14:12:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3359.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0126,NA,No,NA,NA,22.121964,-159.664444,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,B,3,15.7,36,71.7,19.5,1117.888889,2017-08-07,08:17:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0126.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0127,NA,No,NA,NA,22.121817,-159.664386,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,C,2,16.3,41.5,74.5,18.8,1088.623529,2017-08-07,08:20:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0127.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0128,NA,No,NA,NA,22.121947,-159.664467,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,A,2,15,34,71.2,19.2,1112.384236,2017-08-07,08:13:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0128.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0150,NA,No,NA,NA,22.121875,-159.664386,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,C,3,16.7,35.5,72.8,18.8,1125.473684,2017-08-07,08:19:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0150.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0294,NA,No,NA,NA,22.081625,-159.426028,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,8,C,2,22.7,66.5,76.1,25.6,276.1538462,2017-08-09,11:33:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0294.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0299,NA,No,NA,NA,22.08165,-159.425992,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,8,D,2,22.6,64,77.7,24.9,278.7483444,2017-08-09,11:31:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0299.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0311,NA,No,NA,NA,20.949369,-156.535222,Maui,Leaf litter,Wild forest,Partially Obstructed,yes,13,A,0,22.6,54,86.8,24.9,429.5547445,2017-08-13,15:30:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0311.thumb.jpg
No Worm,Fungus,NA,NA,C-0315,NA,No,NA,NA,20.949458,-156.53525,Maui,Fungus,Wild forest,Partially Obstructed,yes,13,A,3,21.7,66,86,24.9,415.4926471,2017-08-13,15:32:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0315.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0319,NA,No,NA,NA,20.949322,-156.535258,Maui,Leaf litter,Wild forest,Partially Obstructed,yes,13,B,3,21.2,58,86.8,23.6,415.5856574,2017-08-13,15:35:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0319.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0323,NA,No,NA,NA,20.949264,-156.535181,Maui,Leaf litter,Wild forest,Partially Obstructed,yes,13,C,3,20.4,69,87.7,23.6,424.9629156,2017-08-13,15:37:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0323.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0335,NA,No,NA,NA,20.949575,-156.535347,Maui,Leaf litter,Wild forest,Partially Obstructed,yes,13,F,3,21.3,66.5,91.2,22.9,414.9626168,2017-08-13,15:43:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0335.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0363,NA,No,NA,NA,22.131558,-159.660433,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,10,D,3,19.2,37,63.1,23.3,1157.66129,2017-08-10,11:22:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0363.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0367,NA,No,NA,NA,22.131542,-159.660478,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,10,E,3,19.5,44.5,60.5,23.3,1164.804878,2017-08-10,11:26:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0367.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0371,NA,No,NA,NA,22.131447,-159.660511,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,10,F,3,19.1,53,63,22.6,1160.516667,2017-08-10,11:28:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0371.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0375,NA,No,NA,NA,22.1314956,-159.6604613,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,10,A,0,19.5,50.5,62.5,23.3,1157,2017-08-10,11:30:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0375.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0414,NA,No,NA,NA,22.131561,-159.660406,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,10,B,3,19.4,52,60.3,24,1163.346939,2017-08-10,11:17:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0414.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0480,NA,No,NA,NA,22.121828,-159.664469,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,F,1,16.3,46.5,79.4,18.5,1141.628571,2017-08-07,08:29:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0480.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0483,NA,No,NA,NA,22.149137,-159.641373,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,5,F,2,17.5,27,69.6,20.5,1254,2017-08-08,10:11:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0483.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0484,NA,No,NA,NA,22.149103,-159.641378,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,5,F,1,17.1,36,71.1,20.5,1254,2017-08-08,10:10:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0484.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0494,NA,No,NA,NA,22.149134,-159.641347,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,5,A,2,17.5,35,70,21.2,1254,2017-08-08,09:54:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0494.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0519,NA,No,NA,NA,22.131492,-159.660439,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,6,D,3,17.1,46,76,19.7,1154.578571,2017-08-08,08:59:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0519.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0567,NA,No,NA,NA,22.12187081,-159.6644049,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,D,2,15.7,46,77.6,18.1,1121,2017-08-07,08:24:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0567.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0568,NA,No,NA,NA,22.121875,-159.664439,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,D,3,15.9,38,77.6,18.1,1116.662338,2017-08-07,08:23:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0568.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0587,NA,No,NA,NA,22.1219,-159.664387,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,E,3,16.2,9.5,78.9,17.8,1121,2017-08-07,08:26:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0587.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0590,NA,No,NA,NA,22.12187081,-159.6644049,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,F,2,16.8,10,77.4,25.833333333333336,1121,2017-08-07,08:30:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0590.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0609,NA,No,NA,NA,22.121864,-159.664436,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,E,1,15.9,43,76.5,18.5,1126.172043,2017-08-07,08:23:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0609.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0611,NA,No,NA,NA,22.121825,-159.6643,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,D,1,15.3,46.5,76.5,18.5,1119.254237,2017-08-07,08:21:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0611.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0612,NA,No,NA,NA,22.121761,-159.664294,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,C,1,14.9,36,77.7,18.5,1118.484848,2017-08-07,08:20:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0612.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0613,NA,No,NA,NA,22.121858,-159.664458,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,B,1,14.8,37,75,18.5,1124.896552,2017-08-07,08:17:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0613.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0615,NA,No,NA,NA,22.121931,-159.664447,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,4,A,3,15.2,35,66.4,20.5,1133.830357,2017-08-07,08:11:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0615.thumb.jpg
No Worm,Fungus,NA,NA,C-0628,NA,No,NA,NA,21.175572,-157.008131,Molokai,Fungus,Wild forest,Partially Obstructed,yes,19,B,3,21.7,50.5,92.6,21.9,502.0326797,2017-08-12,09:35:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0628.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0631,NA,No,NA,NA,21.175453,-157.008339,Molokai,Leaf litter,Wild forest,Partially Obstructed,yes,19,F,3,21.3,61.5,84.8,23.3,496.2056738,2017-08-12,09:45:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0631.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0633,NA,No,NA,NA,21.175783,-157.008131,Molokai,Leaf litter,Wild forest,Partially Obstructed,yes,19,D,3,21.3,66,89.2,22.6,496.5625571,2017-08-12,09:40:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0633.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0642,NA,No,NA,NA,21.17607655,-157.0050491,Molokai,Leaf litter,Wild forest,Partially Obstructed,yes,19,A,1,22.1,54,89.6,22.6,503.3638393,2017-08-12,09:32:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0642.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0654,NA,No,NA,NA,22.131578,-159.660444,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,6,C,1,16.8,52,78.4,19.166666666666668,1169.581081,2017-08-08,09:01:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0654.thumb.jpg
No Worm,Flower,NA,NA,C-0702,NA,No,NA,NA,22.07134528,-159.4175235,Kauai,Rotting flower,Wild forest,Partially Obstructed,yes,7,F,3,28,64.5,74.7,27.4,171,2017-08-09,11:01:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0702.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0708,NA,No,NA,NA,22.131327595030427,-159.66034204987838,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,10,A,1,17.7,56,62.2,24,1158.028409,2017-08-10,11:14:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0708.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0731,NA,No,NA,NA,22.131542,-159.660483,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,6,A,2,16.4,56,77.9,19.166666666666668,1170.22314,2017-08-08,08:55:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0731.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0754,NA,No,NA,NA,21.177097,-157.005236,Molokai,Leaf litter,Wild forest,Partially Obstructed,yes,18,A,0,21.7,50,73.1,24.94444444444445,488.3479319,2017-08-12,08:31:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0754.thumb.jpg
No Worm,Invertebrate,NA,NA,C-0766,NA,No,NA,NA,21.177119,-157.005419,Molokai,Isopod,Wild forest,Partially Obstructed,yes,18,D,2,21.9,64,86.3,22.2,502.0717949,2017-08-12,08:43:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0766.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0777,NA,No,NA,NA,21.176969,-157.00555,Molokai,Leaf litter,Wild forest,Obstructed,yes,18,F,2,21,49,89.7,21.5,508.0806452,2017-08-12,08:49:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0777.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0783,NA,No,NA,NA,22.081678,-159.425981,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,8,C,3,21.2,68,77.2,25.6,280.128655,2017-08-09,11:32:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0783.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0809,NA,No,NA,NA,22.149061,-159.641378,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,5,C,3,18.9,46.5,69.1,20.5,1243.56962,2017-08-08,10:02:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0809.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0818,NA,No,NA,NA,22.14915,-159.641425,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,5,A,0,18.3,48.5,69.1,21.2,1244.891089,2017-08-08,10:12:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0818.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0820,NA,No,NA,NA,22.149092,-159.641375,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,5,E,3,18.1,56.5,72.1,21.2,1247.748634,2017-08-08,10:07:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0820.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0821,NA,No,NA,NA,22.149078,-159.641369,Kauai,Leaf litter,Wild forest,Partially Obstructed,yes,5,D,3,18.1,48,73.5,20.5,1246.255556,2017-08-08,10:05:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0821.thumb.jpg
No Worm,Leaf litter,NA,NA,C-0904,NA,No,NA,NA,20.79521364,-156.0758536,Maui,Leaf litter,Wild forest,Partially Obstructed,yes,15,B,2,21.5,67.5,75.1,25.6,337,2017-08-15,15:27:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-0904.thumb.jpg
