isotype,strain,c_label,s_label,worms_on_sample,approximate_number_of_worms,latitude,longitude,island,landscape,sky_view,gridsect,gridsect_number,gridsect_direction,gridsect_radius,substrate_temperature,substrate_moisture,ambient_humidity,ambient_temperature,altitude,date,time,pcr_positive,species_id,photo_url_thumb,fixed_substrate
NA,NA,C-2732,S-06097,Yes,Few (4-10),19.290517,-155.873322,Big Island,Wild forest,Obstructed,no,NA,NA,NA,23,53,69.1,26.72222222222222,395.5309278,2017-08-15,11:37:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2732.thumb.jpg,Leaf litter
NA,NA,C-2732,S-06133,Yes,Few (4-10),19.290517,-155.873322,Big Island,Wild forest,Obstructed,no,NA,NA,NA,23,53,69.1,26.72222222222222,395.5309278,2017-08-15,11:37:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2732.thumb.jpg,Leaf litter
NA,NA,C-2732,S-06185,Yes,Few (4-10),19.290517,-155.873322,Big Island,Wild forest,Obstructed,no,NA,NA,NA,23,53,69.1,26.72222222222222,395.5309278,2017-08-15,11:37:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2732.thumb.jpg,Leaf litter
NA,NA,C-2732,S-06354,Yes,Few (4-10),19.290517,-155.873322,Big Island,Wild forest,Obstructed,no,NA,NA,NA,23,53,69.1,26.72222222222222,395.5309278,2017-08-15,11:37:00,1,Panagrolaimus sp.,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2732.thumb.jpg,Leaf litter
NA,NA,C-2733,NA,No,NA,22.132858,-159.660589,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,18.6,65.5,78.1,21.4,1115.80916,2017-08-11,14:42:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2733.thumb.jpg,Leaf litter
NA,NA,C-2734,NA,Tracks,NA,22.1238,-159.656144,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,21.4,NA,89.1,21.2,1153.104938,2017-08-11,15:24:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2734.thumb.jpg,Fungus
NA,NA,C-2735,S-06435,Yes,Proliferating (25+),19.679214,-155.969419,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.2,49,73.5,24.66666666666667,449.4651163,2017-08-15,13:13:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2735.thumb.jpg,Leaf litter
NA,NA,C-2735,S-06436,Yes,Proliferating (25+),19.679214,-155.969419,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.2,49,73.5,24.66666666666667,449.4651163,2017-08-15,13:13:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2735.thumb.jpg,Leaf litter
NA,NA,C-2735,S-06437,Yes,Proliferating (25+),19.679214,-155.969419,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.2,49,73.5,24.66666666666667,449.4651163,2017-08-15,13:13:00,1,C. briggsae,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2735.thumb.jpg,Leaf litter
NA,NA,C-2735,S-06438,Yes,Proliferating (25+),19.679214,-155.969419,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.2,49,73.5,24.66666666666667,449.4651163,2017-08-15,13:13:00,1,C. briggsae,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2735.thumb.jpg,Leaf litter
NA,NA,C-2736,NA,No,NA,19.275317,-155.870792,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.9,NA,69.1,26.05555555555556,470.1517241,2017-08-15,11:29:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2736.thumb.jpg,Fruit
NA,NA,C-2737,X-022,Yes,Few (4-10),22.125169,-159.650647,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,21.8,52.5,75.2,21.9,1089.134831,2017-08-11,15:03:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2737.thumb.jpg,Leaf litter
NA,NA,C-2737,X-023,Yes,Few (4-10),22.125169,-159.650647,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,21.8,52.5,75.2,21.9,1089.134831,2017-08-11,15:03:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2737.thumb.jpg,Leaf litter
NA,NA,C-2737,X-025,Yes,Few (4-10),22.125169,-159.650647,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,21.8,52.5,75.2,21.9,1089.134831,2017-08-11,15:03:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2737.thumb.jpg,Leaf litter
NA,NA,C-2738,S-05861,Yes,Very Few (1-3),22.1247,-159.651944,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,20.7,45.5,74.8,21.9,1104.382979,2017-08-11,15:08:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2738.thumb.jpg,Leaf litter
NA,NA,C-2738,S-05862,Yes,Very Few (1-3),22.1247,-159.651944,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,20.7,45.5,74.8,21.9,1104.382979,2017-08-11,15:08:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2738.thumb.jpg,Leaf litter
NA,NA,C-2739,S-07084,Yes,Very Few (1-3),19.719006,-155.949206,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.3,64.5,77.2,23.333333333333336,1005.444581,2017-08-15,13:49:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2739.thumb.jpg,Leaf litter
NA,NA,C-2740,NA,No,NA,19.275261,-155.870861,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,25.2,NA,64.1,27.888888888888893,467.1137725,2017-08-15,11:26:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2740.thumb.jpg,Fruit
NA,NA,C-2741,NA,No,NA,22.132433,-159.660072,Kauai,Wild forest,Obstructed,no,NA,NA,NA,21,50,82.3,21.9,1136.306452,2017-08-11,14:38:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2741.thumb.jpg,Leaf litter
NA,NA,C-2742,X-038,Yes,Few (4-10),22.130697,-159.660272,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,18.8,60,86.2,19.9,1155.790698,2017-08-11,14:24:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2742.thumb.jpg,Leaf litter
NA,NA,C-2742,X-039,Yes,Few (4-10),22.130697,-159.660272,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,18.8,60,86.2,19.9,1155.790698,2017-08-11,14:24:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2742.thumb.jpg,Leaf litter
NA,NA,C-2743,NA,No,NA,19.718978,-155.94903299999999,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.1,69,77.8,23.333333333333336,1008.013514,2017-08-15,13:48:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2743.thumb.jpg,Leaf litter
NA,NA,C-2744,S-06421,Yes,Very Few (1-3),19.718725,-155.948836,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.4,66.5,73.9,24.000000000000004,1002.632653,2017-08-15,13:46:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2744.thumb.jpg,Leaf litter
NA,NA,C-2745,S-05873,Yes,Very Few (1-3),22.13247618,-159.6602799,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,19,NA,84.1,20.5,1142,2017-08-11,14:40:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2745.thumb.jpg,Fungus
NA,NA,C-2745,S-05875,Yes,Very Few (1-3),22.13247618,-159.6602799,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,19,NA,84.1,20.5,1142,2017-08-11,14:40:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2745.thumb.jpg,Fungus
NA,NA,C-2746,NA,No,NA,22.130953,-159.660167,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,17.7,64,87.7,19.2,1158.554348,2017-08-11,14:27:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2746.thumb.jpg,Leaf litter
NA,NA,C-2747,NA,Tracks,NA,19.719153,-155.949464,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.4,67,80,23.333333333333336,998.9642857,2017-08-15,13:52:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2747.thumb.jpg,Leaf litter
NA,NA,C-2748,NA,No,NA,19.718525,-155.948747,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.8,66.5,71.1,24.000000000000004,1008.960784,2017-08-15,13:44:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2748.thumb.jpg,Leaf litter
NA,NA,C-2749,NA,No,NA,22.125181,-159.650219,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,19.5,24.5,71.9,21.9,1081.316667,2017-08-11,15:02:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2749.thumb.jpg,Fungus
NA,NA,C-2750,NA,No,NA,22.131522,-159.66055,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,18.1,67,85.2,19.2,1171.22449,2017-08-11,14:31:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2750.thumb.jpg,Leaf litter
NA,NA,C-2751,NA,No,NA,19.109456,-155.825267,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,25.4,NA,73.9,24.66666666666667,556.0257732,2017-08-15,10:56:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2751.thumb.jpg,Flower
NA,NA,C-2752,S-07192,Yes,Few (4-10),19.718247,-155.948731,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.6,66,70,24.000000000000004,1009.875248,2017-08-15,13:32:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2752.thumb.jpg,Leaf litter
NA,NA,C-2752,S-07209,Yes,Few (4-10),19.718247,-155.948731,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.6,66,70,24.000000000000004,1009.875248,2017-08-15,13:32:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2752.thumb.jpg,Leaf litter
NA,NA,C-2752,S-07210,Yes,Few (4-10),19.718247,-155.948731,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.6,66,70,24.000000000000004,1009.875248,2017-08-15,13:32:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2752.thumb.jpg,Leaf litter
NA,NA,C-2752,S-07217,Yes,Few (4-10),19.718247,-155.948731,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.6,66,70,24.000000000000004,1009.875248,2017-08-15,13:32:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2752.thumb.jpg,Leaf litter
NA,NA,C-2752,S-07218,Yes,Few (4-10),19.718247,-155.948731,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.6,66,70,24.000000000000004,1009.875248,2017-08-15,13:32:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2752.thumb.jpg,Leaf litter
NA,NA,C-2752,S-07219,Yes,Few (4-10),19.718247,-155.948731,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,17.6,66,70,24.000000000000004,1009.875248,2017-08-15,13:32:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2752.thumb.jpg,Leaf litter
NA,NA,C-2753,S-05895,Yes,Very Few (1-3),22.124483,-159.654489,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,19.4,35,75.1,21.2,1128.603774,2017-08-11,15:15:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2753.thumb.jpg,Leaf litter
NA,NA,C-2754,NA,No,NA,22.131761,-159.660269,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,19,65,82.5,21.2,1167.076271,2017-08-11,14:34:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2754.thumb.jpg,Leaf litter
NA,NA,C-2755,NA,No,NA,19.327411,-155.873036,Big Island,Wild forest,Obstructed,no,NA,NA,NA,26.2,NA,67.2,27.44444444444445,276.2239382,2017-08-15,11:39:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2755.thumb.jpg,Leaf litter
NA,NA,C-2756,S-06419,Yes,Proliferating (25+),19.697617,-155.975908,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,23.2,38,71.3,24.66666666666667,463.9475138,2017-08-15,13:31:00,1,Panagrolaimus sp.,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2756.thumb.jpg,Leaf litter
NA,NA,C-2756,S-06422,Yes,Proliferating (25+),19.697617,-155.975908,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,23.2,38,71.3,24.66666666666667,463.9475138,2017-08-15,13:31:00,1,Panagrolaimus sp.,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2756.thumb.jpg,Leaf litter
NA,NA,C-2756,S-06423,Yes,Proliferating (25+),19.697617,-155.975908,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,23.2,38,71.3,24.66666666666667,463.9475138,2017-08-15,13:31:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2756.thumb.jpg,Leaf litter
NA,NA,C-2756,S-06424,Yes,Proliferating (25+),19.697617,-155.975908,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,23.2,38,71.3,24.66666666666667,463.9475138,2017-08-15,13:31:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2756.thumb.jpg,Leaf litter
NA,NA,C-2756,S-07048,Yes,Proliferating (25+),19.697617,-155.975908,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,23.2,38,71.3,24.66666666666667,463.9475138,2017-08-15,13:31:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2756.thumb.jpg,Leaf litter
NA,NA,C-2756,S-07100,Yes,Proliferating (25+),19.697617,-155.975908,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,23.2,38,71.3,24.66666666666667,463.9475138,2017-08-15,13:31:00,1,C. briggsae,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2756.thumb.jpg,Leaf litter
NA,NA,C-2757,S-05881,Yes,Very Few (1-3),22.124367,-159.655283,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,18.6,56,79.5,21.9,1150.650943,2017-08-11,15:20:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2757.thumb.jpg,Leaf litter
NA,NA,C-2758,S-05863,Yes,Few (4-10),22.132472,-159.660014,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,19.6,55,76.1,23.3,1148.469697,2017-08-11,14:35:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2758.thumb.jpg,Leaf litter
NA,NA,C-2758,X-003,Yes,Few (4-10),22.132472,-159.660014,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,19.6,55,76.1,23.3,1148.469697,2017-08-11,14:35:00,1,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2758.thumb.jpg,Leaf litter
NA,NA,C-2758,X-029,Yes,Few (4-10),22.132472,-159.660014,Kauai,Wild forest,Partially Obstructed,no,NA,NA,NA,19.6,55,76.1,23.3,1148.469697,2017-08-11,14:35:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2758.thumb.jpg,Leaf litter
NA,NA,C-2759,S-06232,Yes,Very Few (1-3),19.439256,-155.303933,Big Island,Wild forest,Obstructed,no,NA,NA,NA,16.4,65.5,75.1,21.9,1205.658915,2017-08-14,13:50:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2759.thumb.jpg,Leaf litter
NA,NA,C-2759,S-06233,Yes,Very Few (1-3),19.439256,-155.303933,Big Island,Wild forest,Obstructed,no,NA,NA,NA,16.4,65.5,75.1,21.9,1205.658915,2017-08-14,13:50:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2759.thumb.jpg,Leaf litter
NA,NA,C-2759,S-06234,Yes,Very Few (1-3),19.439256,-155.303933,Big Island,Wild forest,Obstructed,no,NA,NA,NA,16.4,65.5,75.1,21.9,1205.658915,2017-08-14,13:50:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2759.thumb.jpg,Leaf litter
NA,NA,C-2760,S-07101,Yes,Some (11-25),19.532978,-155.926672,Big Island,Urban garden,Partially Obstructed,no,NA,NA,NA,23.7,68,75,25.388888888888893,458.6125,2017-08-15,11:59:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2760.thumb.jpg,Flower
NA,NA,C-2760,S-07102,Yes,Some (11-25),19.532978,-155.926672,Big Island,Urban garden,Partially Obstructed,no,NA,NA,NA,23.7,68,75,25.388888888888893,458.6125,2017-08-15,11:59:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2760.thumb.jpg,Flower
NA,NA,C-2760,S-07103,Yes,Some (11-25),19.532978,-155.926672,Big Island,Urban garden,Partially Obstructed,no,NA,NA,NA,23.7,68,75,25.388888888888893,458.6125,2017-08-15,11:59:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2760.thumb.jpg,Flower
NA,NA,C-2760,S-07104,Yes,Some (11-25),19.532978,-155.926672,Big Island,Urban garden,Partially Obstructed,no,NA,NA,NA,23.7,68,75,25.388888888888893,458.6125,2017-08-15,11:59:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2760.thumb.jpg,Flower
NA,NA,C-2761,S-06360,Yes,Very Few (1-3),20.040528,-155.444072,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,18.4,69,88,21.2,656.4526316,2017-08-13,09:37:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2761.thumb.jpg,Vegetation
NA,NA,C-2762,S-06341,Yes,Few (4-10),20.038556,-155.439542,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.7,64.5,75.1,24.7,652.010989,2017-08-13,10:24:00,1,Oscheius sp.,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2762.thumb.jpg,Leaf litter
NA,NA,C-2762,S-06342,Yes,Few (4-10),20.038556,-155.439542,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.7,64.5,75.1,24.7,652.010989,2017-08-13,10:24:00,1,Oscheius sp.,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2762.thumb.jpg,Leaf litter
NA,NA,C-2763,S-06114,Yes,Very Few (1-3),19.905247,-155.139414,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.6,66,66.2,26.7,91.0945122,2017-08-13,11:11:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2763.thumb.jpg,Flower
NA,NA,C-2764,NA,No,NA,20.040961,-155.444733,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,22.2,NA,85.3,21.9,649.0168067,2017-08-13,09:39:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2764.thumb.jpg,Flower
NA,NA,C-2765,NA,Tracks,NA,19.904864,-155.139911,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,25.8,11,71.8,27.7,92.55057168,2017-08-13,11:17:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2765.thumb.jpg,Fungus
NA,NA,C-2766,S-06279,Yes,Very Few (1-3),20.013919,-155.299875,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,25.3,59,63,26,236.5230126,2017-08-13,10:28:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2766.thumb.jpg,Leaf litter
NA,NA,C-2767,S-06142,Yes,Proliferating (25+),19.951569,-155.198192,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,26,67,69.1,26,44.01602564,2017-08-13,10:37:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2767.thumb.jpg,Fungus
NA,NA,C-2767,S-06143,Yes,Proliferating (25+),19.951569,-155.198192,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,26,67,69.1,26,44.01602564,2017-08-13,10:37:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2767.thumb.jpg,Fungus
NA,NA,C-2767,S-06144,Yes,Proliferating (25+),19.951569,-155.198192,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,26,67,69.1,26,44.01602564,2017-08-13,10:37:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2767.thumb.jpg,Fungus
NA,NA,C-2767,S-06173,Yes,Proliferating (25+),19.951569,-155.198192,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,26,67,69.1,26,44.01602564,2017-08-13,10:37:00,1,C. briggsae,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2767.thumb.jpg,Fungus
NA,NA,C-2768,NA,Tracks,NA,20.036428,-155.441481,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,19.8,67,81.9,21.2,688.2978723,2017-08-17,14:17:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2768.thumb.jpg,Leaf litter
NA,NA,C-2769,S-06275,Yes,Few (4-10),19.903972,-155.140617,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,23.9,NA,72.7,27.4,96.59945504,2017-08-13,11:28:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2769.thumb.jpg,Fruit
NA,NA,C-2769,S-06276,Yes,Few (4-10),19.903972,-155.140617,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,23.9,NA,72.7,27.4,96.59945504,2017-08-13,11:28:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2769.thumb.jpg,Fruit
NA,NA,C-2770,S-07607,Yes,Few (4-10),20.036192,-155.441383,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,19.5,67.5,80.6,21.9,683.5657895,2017-08-17,14:18:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2770.thumb.jpg,Leaf litter
NA,NA,C-2770,S-07608,Yes,Few (4-10),20.036192,-155.441383,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,19.5,67.5,80.6,21.9,683.5657895,2017-08-17,14:18:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2770.thumb.jpg,Leaf litter
NA,NA,C-2771,S-05978,Yes,Few (4-10),19.951597,-155.198158,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.7,67.5,69.1,26.7,38.36954087,2017-08-13,10:49:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2771.thumb.jpg,Fruit
NA,NA,C-2771,S-05979,Yes,Few (4-10),19.951597,-155.198158,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.7,67.5,69.1,26.7,38.36954087,2017-08-13,10:49:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2771.thumb.jpg,Fruit
NA,NA,C-2772,S-06280,Yes,Proliferating (25+),19.951597,-155.198158,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.2,NA,68.2,27.4,38.60953177,2017-08-13,10:51:00,1,C. briggsae,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2772.thumb.jpg,Fruit
NA,NA,C-2772,S-06283,Yes,Proliferating (25+),19.951597,-155.198158,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,24.2,NA,68.2,27.4,38.60953177,2017-08-13,10:51:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2772.thumb.jpg,Fruit
NA,NA,C-2773,NA,Tracks,NA,20.036883,-155.441681,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,19.7,66.5,77.9,22.6,691.1954023,2017-08-17,14:14:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2773.thumb.jpg,Vegetation
NA,NA,C-2774,NA,Tracks,NA,20.036797,-155.441625,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,19.6,68.5,81.7,21.9,690.5301205,2017-08-17,14:16:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2774.thumb.jpg,Leaf litter
NA,NA,C-2775,S-07643,Yes,Proliferating (25+),20.036897,-155.441667,Big Island,Wild forest,Partially Obstructed,yes,2,F,1,20.4,67.5,78.5,22.6,691.091195,2017-08-17,14:12:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-2775.thumb.jpg,Leaf litter
